,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10124,,12279,12389,12205,10888,11499,12711,,,,,,,,,,,,,,,,,,,,,,,,,
10125,11496,13473,11091,11434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10126,12389,13473,12100,12629,11091,12675,,,,,,,,,,,,,,,,,,,,,,,,,,
10127,12156,11496,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10128,12156,12389,11496,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10129,11593,12629,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10130,11091,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10131,13129,11053,12121,13212,11091,,11745,11434,,,,,,,,,,,,,,,,,,,,,,,,
10132,13129,11496,13473,11745,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10134,13473,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10135,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10136,,13129,12279,,10888,11499,11091,,,,,,,,,,,,,,,,,,,,,,,,,
10137,,12121,12766,,13090,10888,11091,11091,,,,,,,,,,,,,,,,,,,,,,,,
10138,11053,12121,13473,13212,11593,13643,,,,,,,,,,,,,,,,,,,,,,,,,,
10139,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140,13473,11893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141,12580,10888,13473,13212,11499,10888,,,,,,,,,,,,,,,,,,,,,,,,,,
10142,12121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143,12279,10888,10888,13473,11091,11893,12659,,,,,,,,,,,,,,,,,,,,,,,,,
10144,12766,12100,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145,12205,12580,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10147,13129,12205,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149,12156,12121,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10150,13129,12121,12205,,11593,11091,,,,,,,,,,,,,,,,,,,,,,,,,,
10151,,11496,13212,13357,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,
10152,10888,12659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10153,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10154,12389,10888,12100,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155,11496,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10156,12100,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10158,13129,12279,12205,10888,10888,11593,,,,,,,,,,,,,,,,,,,,,,,,,,
10159,12279,11091,12086,10888,13643,11745,11861,11132,11458,12006,,,,,,,,,,,,,,,,,,,,,,
10160,,12205,13212,12100,12753,11593,12279,13643,11745,11332,,,,,,,,,,,,,,,,,,,,,,
10161,13473,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162,12766,11091,12291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10163,13473,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10164,11053,12121,10888,10888,12964,11499,12938,13319,,,,,,,,,,,,,,,,,,,,,,,,
10165,13129,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10166,12389,12580,13473,10882,11091,11091,,11434,,,,,,,,,,,,,,,,,,,,,,,,
10167,13129,10888,10888,12100,12100,11091,12938,,10888,,11971,,,,,,,,,,,,,,,,,,,,,
10168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10169,12279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10171,12279,11496,,12034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172,13129,13166,11593,11745,,,11332,,,,,,,,,,,,,,,,,,,,,,,,,
10173,11893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10174,,12389,10888,13473,11593,12138,11745,,,,,,,,,,,,,,,,,,,,,,,,,
10175,10888,13090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10176,12389,12121,12766,10888,13473,12964,11593,12938,12138,,,,,,,,,,,,,,,,,,,,,,,
10177,12389,11053,11496,10888,10888,13473,13212,11499,12100,10888,12964,11593,11091,11168,,12659,10865,12629,13643,,11861,11132,11749,,,,,,,,,
10178,13557,11458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179,11053,13473,11893,11091,11971,11749,,,,,,,,,,,,,,,,,,,,,,,,,,
10180,12766,13473,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10181,12580,13212,12100,11593,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
10182,10882,12629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10183,11496,10888,13473,13212,12100,12100,12711,12659,13319,,,,,,,,,,,,,,,,,,,,,,,
10184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10185,12156,10888,10888,12138,11332,,,,,,,,,,,,,,,,,,,,,,,,,,,
10186,13473,13473,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10187,13090,13473,12711,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10188,12766,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10189,,13129,10888,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10190,10888,13212,11499,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10191,11053,10888,10888,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10192,,12121,12766,10888,13166,10888,13473,13090,12034,13643,,,,,,,,,,,,,,,,,,,,,,
10193,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10194,11496,12766,10888,10888,13473,12100,12711,11091,11593,,,,,,,,,,,,,,,,,,,,,,,
10195,13129,11593,11893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10196,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10197,11053,10888,11593,11091,11893,12938,,,,,,,,,,,,,,,,,,,,,,,,,,
10198,11593,11745,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10199,12279,12964,,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200,,11496,12205,10888,10888,13090,11499,13557,12100,12938,,11133,11434,,,,,,,,,,,,,,,,,,,
10201,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10202,,13129,12389,12121,10888,13473,11593,12938,13643,11971,,,,,,,,,,,,,,,,,,,,,,
10203,11053,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10204,12580,13473,12665,12659,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10206,11745,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10207,13473,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10208,12156,12389,13473,11499,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,
10209,13473,13090,13212,11091,13643,11745,13319,11434,,,,,,,,,,,,,,,,,,,,,,,,
10210,11091,11893,11434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211,,12121,13473,13090,13212,10888,10882,13357,11593,11336,11749,,,,,,,,,,,,,,,,,,,,,
10212,,13473,,13643,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213,12766,,10888,13473,,11499,,,,,,,,,,,,,,,,,,,,,,,,,,
10214,13129,13129,12156,12580,13473,13090,11499,11745,13319,11971,,,,,,,,,,,,,,,,,,,,,,
10215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10216,,10888,13473,13090,,12711,11091,12665,,,,,,,,,,,,,,,,,,,,,,,,
10217,12121,13473,11499,12711,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,
10218,11496,12100,12711,11745,13557,11332,,,,,,,,,,,,,,,,,,,,,,,,,,
10219,12156,12121,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10220,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10221,12206,12205,12580,12100,12100,11861,11434,11132,,,,,,,,,,,,,,,,,,,,,,,,
10222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10223,12205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10224,12279,,10888,13090,11499,11745,,,,,,,,,,,,,,,,,,,,,,,,,,
10225,,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10226,11593,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10227,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10228,11053,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10229,11053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10230,13090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10231,13129,10888,12711,11745,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,
10232,,13129,,12121,12766,13166,13212,12711,11091,12938,13319,,,,,,,,,,,,,,,,,,,,,
10233,11971,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10234,13473,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10235,13129,11496,11593,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10236,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10238,11593,13319,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10239,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10240,,13473,11593,11861,11458,11971,12006,,,,,,,,,,,,,,,,,,,,,,,,,
10241,13129,11053,12766,12205,10888,10888,13473,,13473,13212,12100,12100,12100,10882,11091,11893,12006,,,,,,,,,,,,,,,
10242,11496,11499,10888,11593,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,
10243,11053,12205,13473,13090,,13357,,13643,,,,,,,,,,,,,,,,,,,,,,,,
10244,13129,11593,11971,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10245,12206,11496,13357,11091,11749,,,,,,,,,,,,,,,,,,,,,,,,,,,
10246,12205,10888,10888,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10247,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10248,11053,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10249,12629,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10250,13473,11893,12659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10251,12156,11496,10888,13473,12100,10888,11971,,,,,,,,,,,,,,,,,,,,,,,,,
10252,11593,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10253,,10888,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10254,,13129,12100,11593,,13643,,,,,,,,,,,,,,,,,,,,,,,,,,
10255,12121,11496,10888,13473,13090,,13212,12100,12100,11593,11091,,,,,,,,,,,,,,,,,,,,,
10256,,13212,11593,11893,,13643,11745,13319,,,,,,,,,,,,,,,,,,,,,,,,
10257,13129,12766,10888,13212,12100,12711,11593,13643,,,,,,,,,,,,,,,,,,,,,,,,
10258,13557,11893,11745,13557,11749,,,,,,,,,,,,,,,,,,,,,,,,,,,
10259,,13379,11593,13643,11745,11458,,,,,,,,,,,,,,,,,,,,,,,,,,
10260,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10261,12156,12389,11053,13473,,12100,12100,12753,11593,11336,,,,,,,,,,,,,,,,,,,,,,
10262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10263,12156,12279,10888,13090,13212,11593,11091,12563,13319,11458,11971,12006,,,,,,,,,,,,,,,,,,,,
10264,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10265,12206,12389,11091,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10266,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10267,13473,,12100,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10268,11745,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10271,13129,12878,12291,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10272,12121,11496,13473,,12964,,12711,,12659,,,,,,,,,,,,,,,,,,,,,,,
10273,11053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10274,,12156,12121,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10275,12389,10888,13473,11091,11893,12659,,,,,,,,,,,,,,,,,,,,,,,,,,
10276,13212,11593,,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277,13090,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10278,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10279,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10280,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10282,11053,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10283,12279,11053,10888,13090,12629,13643,,,,,,,,,,,,,,,,,,,,,,,,,,
10284,11091,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10285,13473,,13212,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10286,12156,11053,11593,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10287,12279,12389,10888,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10288,11893,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10290,13557,11336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10291,10888,13473,12563,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10292,,12121,12766,12964,13473,10888,10882,12711,11091,11091,11893,11745,11861,11434,,,,,,,,,,,,,,,,,,
10293,11893,,11861,11434,11971,12006,,,,,,,,,,,,,,,,,,,,,,,,,,
10294,13129,11053,11499,11593,11861,10865,11745,,,,,,,,,,,,,,,,,,,,,,,,,
10295,12121,11593,12665,,12659,12878,,11745,,12523,,,,,,,,,,,,,,,,,,,,,,
10296,11496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10297,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10298,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10299,11893,12138,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10300,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10302,12156,11053,12665,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10304,13473,11091,12637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10305,12766,12205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10306,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10307,12121,10888,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10308,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10309,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10310,10882,,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10312,13129,12389,12279,11496,12766,13473,13212,12100,10888,11091,,12138,13643,13319,11434,11971,,11749,,,,,,,,,,,,,,
10313,10882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10314,,12389,12205,10888,12100,13643,11861,11336,11132,,,,,,,,,,,,,,,,,,,,,,,
10315,11496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10316,13473,13643,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10317,13357,13643,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10318,12100,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10319,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10321,11053,11496,10888,10888,13212,13473,12100,12100,,,,11861,12523,,,,,,,,,,,,,,,,,,,
10322,12205,11336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10323,12766,13473,12964,,11749,,,,,,,,,,,,,,,,,,,,,,,,,,,
10324,11749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10326,12389,13166,13473,13090,,13643,11745,13557,11336,11971,,,,,,,,,,,,,,,,,,,,,,
10327,12279,12389,10888,13473,12100,11893,12659,10865,,,,,,,,,,,,,,,,,,,,,,,,
10328,10888,13473,13212,10888,11091,11893,12665,13643,11745,13319,,11434,,,,,,,,,,,,,,,,,,,,
10329,11496,13212,12100,11434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10330,12156,10888,13473,11893,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,
10331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10332,13129,12156,12279,12766,12580,10888,13473,12964,13473,13473,12711,11861,,,,,,,,,,,,,,,,,,,,
10333,13212,11168,11745,11749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10334,,12156,11053,10888,12964,13212,10888,11593,,,,,,,,,,,,,,,,,,,,,,,,
10335,,,10888,12711,12291,11745,,,,,,,,,,,,,,,,,,,,,,,,,,
10336,12121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10337,,12279,12279,12580,13473,13090,12086,13701,12138,13319,,,,,,,,,,,,,,,,,,,,,,
10338,11499,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10339,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10340,12205,13557,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10341,,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10342,,12156,12389,12205,10888,10888,13473,12711,11091,12291,,,,,,,,,,,,,,,,,,,,,,
10343,,13473,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10344,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10345,10888,12100,12617,12629,12711,11593,,11775,,12629,,11861,11971,,,,,,,,,,,,,,,,,,,
10346,11053,12121,12580,13473,13212,13473,12100,11893,11458,,,,,,,,,,,,,,,,,,,,,,,
10347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10348,,11496,12580,13473,12964,13212,11499,12711,12086,10888,12636,11745,11434,,,,,,,,,,,,,,,,,,,
10349,12389,13473,11745,,11861,11332,12006,,,,,,,,,,,,,,,,,,,,,,,,,
10350,10888,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10351,11053,13473,12964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10353,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10354,10888,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10355,11053,11499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10356,13129,11053,12580,10888,10888,13473,13090,12100,11593,11091,11091,11893,12637,11745,13319,,11971,,,,,,,,,,,,,,,
10357,,12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10358,13473,,12964,11593,11434,,,,,,,,,,,,,,,,,,,,,,,,,,,
10359,13129,11496,12580,10888,12964,12629,12753,,,,,,,,,,,,,,,,,,,,,,,,,
10360,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10361,13129,10888,10888,13473,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,
10362,10888,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10363,,13129,,12629,13473,11091,11893,12938,,12659,13319,11458,11971,,,,,,,,,,,,,,,,,,,
10364,,12206,12156,12389,10888,10888,12964,12100,11593,,13643,,,,,,,,,,,,,,,,,,,,,
10365,,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10366,12205,13090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10368,12279,12121,11496,12766,13473,13212,10882,12711,11091,12086,12659,10865,12629,11745,11861,11336,11971,,,,,,,,,,,,,,,
10369,12121,12711,13643,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10370,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10371,12964,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10373,11496,12580,10888,10888,13090,13212,13473,12711,,13643,11745,11861,,,,,,,,,,,,,,,,,,,,
10374,11496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10375,13319,11458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10376,12279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10378,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10379,11745,11861,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10380,13357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381,11053,12279,12580,10888,13166,10888,12964,13212,10882,11593,12659,,11745,13319,11861,11336,11458,,,,,,,,,,,,,,,
10382,13129,12156,12766,12205,12580,10888,13166,10888,13473,13090,11499,13357,11593,,12878,12291,13643,,,,,,,,,,,,,,,
10383,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10384,13473,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385,13357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10386,,13129,12156,10888,13473,,11091,12006,,,,,,,,,,,,,,,,,,,,,,,,
10387,12279,10888,10882,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388,,13129,12389,,11745,11434,,,,,,,,,,,,,,,,,,,,,,,,,,
10389,,12279,12389,10888,13166,13473,13557,,11745,11971,,,,,,,,,,,,,,,,,,,,,,
10390,13129,12279,10888,13212,12100,11091,12659,13319,,,,,,,,,,,,,,,,,,,,,,,,
10391,12389,11496,12766,10888,12964,11593,,,,,,,,,,,,,,,,,,,,,,,,,,
10392,13212,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10393,12206,12279,11496,12766,10888,13212,13473,12100,11091,11091,12938,,,12138,11745,,,,,,,,,,,,,,,,,
10394,10888,13090,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10395,13129,11745,11749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10396,11053,,10888,13473,12563,,,,,,,,,,,,,,,,,,,,,,,,,,,
10397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10398,12389,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10399,11053,12938,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10400,13473,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10401,12156,12389,11053,10888,13473,13090,11499,12100,12100,12100,10888,12617,11893,12659,11745,11434,11132,11749,12006,,,,,,,,,,,,,
10402,13212,,11745,13319,,11861,,,,,,,,,,,,,,,,,,,,,,,,,,
10403,11861,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10404,12766,11749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10405,13129,11496,10888,,13473,11593,12938,,,,,,,,,,,,,,,,,,,,,,,,,
10406,,13212,11893,13643,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407,11053,13212,11091,12665,11745,13319,,,11971,,,,,,,,,,,,,,,,,,,,,,,
10408,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10409,,12753,11893,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10410,12964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411,,12206,12279,10888,,11971,,,,,,,,,,,,,,,,,,,,,,,,,,
10412,13473,13090,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10414,12766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10415,13129,12580,,13212,11499,12100,10888,13171,13319,,,,,,,,,,,,,,,,,,,,,,,
10416,10888,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10417,,12206,13473,13090,13212,12100,12100,12711,11168,,,,,,,,,,,,,,,,,,,,,,,
10418,12206,11053,10888,13473,12711,12938,12659,12637,13643,,,,,,,,,,,,,,,,,,,,,,,
10419,12766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10420,12121,11496,12100,13357,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,
10421,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10422,12659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10423,12279,10888,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10424,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10425,12523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10426,,11496,12205,10888,11593,11091,11745,,,11434,12006,,,,,,,,,,,,,,,,,,,,,
10427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10428,12580,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10429,13129,12121,11496,12580,10888,10888,13473,12100,11593,12086,12938,12138,11745,13319,,,,,,,,,,,,,,,,,,
10430,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10431,,12279,12121,12766,10888,13473,13212,12100,,,,,,,,,,,,,,,,,,,,,,,,
10432,12389,11496,12766,12523,10888,10882,,,,,,,,,,,,,,,,,,,,,,,,,,
10433,13557,13319,,11332,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434,13357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10435,11971,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10436,13473,11593,11091,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437,10888,13319,11332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10439,13473,11499,11893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10440,12766,10888,13473,12964,13473,13212,12100,13379,12753,11593,11091,12878,13319,11861,11434,11971,,,,,,,,,,,,,,,,
10441,,13473,10888,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10442,12389,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10443,12121,10888,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10445,12121,12766,12100,13643,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
10446,12279,12205,13473,12563,12659,13643,,,,,,,,,,,,,,,,,,,,,,,,,,
10447,11499,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
