,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
7950,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7951,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7952,,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7953,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7954,fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955,beverages,cream cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7956,berries,whole milk,whipped/sour cream,beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
7957,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7958,sausage,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959,tropical fruit,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7960,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7961,,cream cheese,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7962,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963,berries,yogurt,beverages,UHT-milk,domestic eggs,rolls/buns,mustard,,,,,,,,,,,,,,,,,,,,,,,,,
7964,potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965,ham,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7966,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7967,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7969,,sausage,tropical fruit,pip fruit,grapes,root vegetables,other vegetables,whole milk,yogurt,sliced cheese,frozen meals,frozen fish,brown bread,rice,oil,,,,,,,,,,,,,,,,,
7970,grapes,berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7972,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7974,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977,grapes,berries,root vegetables,other vegetables,packaged fruit/vegetables,,yogurt,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,
7978,tropical fruit,dessert,UHT-milk,cream cheese,frozen vegetables,brown bread,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
7979,citrus fruit,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7980,chicken,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7981,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,specialty cheese,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7984,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7986,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7987,pip fruit,whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7988,other vegetables,whole milk,pastry,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
7989,pork,curd cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7990,pork,,whole milk,yogurt,whipped/sour cream,frozen vegetables,oil,,,,,,,,,,,,,,,,,,,,,,,,,
7991,cereals,,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7992,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7994,other vegetables,dessert,,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7996,tropical fruit,yogurt,rolls/buns,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997,pork,butter,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998,pork,beef,grapes,other vegetables,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
7999,,beef,grapes,root vegetables,rolls/buns,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,
8000,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001,yogurt,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8002,packaged fruit/vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8003,sausage,berries,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004,tropical fruit,other vegetables,whole milk,dessert,white bread,bottled water,misc. beverages,cake bar,,,,,,,,,,,,,,,,,,,,,,,,
8005,cream cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8006,,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007,whole milk,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8008,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8009,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010,sausage,beef,root vegetables,whole milk,butter,,yogurt,cream cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,
8011,butter,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8012,tropical fruit,other vegetables,frozen vegetables,white bread,pastry,sugar,soda,,,,,,,,,,,,,,,,,,,,,,,,,
8013,hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8014,chicken,citrus fruit,tropical fruit,grapes,other vegetables,whole milk,yogurt,domestic eggs,flour,oil,coffee,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,
8015,cooking chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8016,zwieback,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8017,cream cheese,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8018,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8019,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8020,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8021,yogurt,pastry,soups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8022,meat,other vegetables,,sliced cheese,pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,
8023,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024,,citrus fruit,tropical fruit,pip fruit,grapes,cream cheese,semi-finished bread,,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
8025,citrus fruit,pip fruit,UHT-milk,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
8026,berries,whole milk,butter,whipped/sour cream,domestic eggs,flour,meat spreads,canned fish,bottled water,,,,,,,,,,,,,,,,,,,,,,,
8027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8028,whole milk,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8030,berries,other vegetables,butter milk,yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031,hamburger meat,rice,soups,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032,,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8033,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8034,sausage,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8035,domestic eggs,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8036,chicken,frozen vegetables,frozen dessert,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
8037,sausage,chicken,tropical fruit,grapes,berries,ice cream,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
8038,butter milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8039,ham,beef,whole milk,whipped/sour cream,cream cheese,ice cream,bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,
8040,whole milk,dessert,pastry,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8041,beef,citrus fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8045,fish,other vegetables,packaged fruit/vegetables,,,coffee,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,
8046,pip fruit,other vegetables,whole milk,frozen vegetables,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,
8047,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8049,frozen fish,chocolate marshmallow,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050,whole milk,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8051,whole milk,dessert,rolls/buns,roll products,flour,,sugar,soups,fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,,,,
8052,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8053,sausage,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055,,other vegetables,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8056,meat,chicken,pork,hamburger meat,citrus fruit,onions,other vegetables,yogurt,UHT-milk,spread cheese,domestic eggs,rolls/buns,,bottled water,,,,,,,,,,,,,,,,,,
8057,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8059,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8060,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8061,whole milk,ice cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8062,sausage,root vegetables,other vegetables,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8063,beef,berries,yogurt,semi-finished bread,pasta,bottled water,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
8064,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065,,other vegetables,whole milk,,domestic eggs,white bread,sweet spreads,,,,,,,,,,,,,,,,,,,,,,,,,
8066,yogurt,frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8068,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8069,ham,tropical fruit,butter,yogurt,processed cheese,white bread,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
8070,sausage,tropical fruit,berries,whole milk,butter,dessert,pastry,soda,fruit/vegetable juice,long life bakery product,chewing gum,,,,,,,,,,,,,,,,,,,,,
8071,tropical fruit,pip fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8072,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8073,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8074,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075,pip fruit,frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076,sausage,onions,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077,pork,beef,citrus fruit,root vegetables,,other vegetables,roll products,bottled water,,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
8078,citrus fruit,whole milk,yogurt,white bread,sugar,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
8079,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,sausage,pork,yogurt,spread cheese,cereals,canned vegetables,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
8081,berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082,brown bread,meat spreads,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083,,whipped/sour cream,cream cheese,,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
8084,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8085,pip fruit,whole milk,butter,dessert,domestic eggs,rice,sugar,salty snack,,,,,,,,,,,,,,,,,,,,,,,,
8086,sausage,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8088,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089,,chicken,root vegetables,other vegetables,whole milk,dessert,butter milk,yogurt,whipped/sour cream,sliced cheese,hard cheese,pastry,semi-finished bread,flour,pasta,canned vegetables,specialty chocolate,,,,,,,,,,,,,,,
8090,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8091,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092,soda,cake bar,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094,pork,beef,cream cheese,tidbits,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8096,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097,whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8099,whole milk,spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,ham,,whipped/sour cream,hard cheese,pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101,,citrus fruit,onions,other vegetables,,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
8102,specialty cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8103,pork,tropical fruit,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8104,citrus fruit,mustard,soda,,salty snack,chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,
8105,canned vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106,sausage,pip fruit,other vegetables,hard cheese,brown bread,oil,,,,,,,,,,,,,,,,,,,,,,,,,,
8107,,ham,dessert,yogurt,processed cheese,white bread,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,
8108,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109,sausage,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110,spread cheese,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111,other vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8112,misc. beverages,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113,citrus fruit,tropical fruit,yogurt,frozen fish,rolls/buns,canned vegetables,soda,fruit/vegetable juice,,chocolate,candy,,,,,,,,,,,,,,,,,,,,,
8114,beef,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116,sausage,pork,root vegetables,other vegetables,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,zwieback,sugar,coffee,,,,,,,,,,,,,,,,,,,,
8117,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8118,other vegetables,frozen fish,,,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119,butter,ice cream,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8121,other vegetables,sweet spreads,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122,,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123,chicken,pork,beef,other vegetables,salt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
8124,sausage,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8125,,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127,other vegetables,whole milk,yogurt,rolls/buns,,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
8128,citrus fruit,tropical fruit,whole milk,yogurt,soft cheese,,bottled water,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,
8129,sausage,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130,citrus fruit,tropical fruit,rolls/buns,oil,mustard,soups,sweet spreads,soda,,,waffles,chocolate,,,,,,,,,,,,,,,,,,,,
8131,tropical fruit,coffee,soda,misc. beverages,,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
8132,chicken,pork,beef,grapes,other vegetables,whole milk,butter,yogurt,,waffles,,,,,,,,,,,,,,,,,,,,,,
8133,,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8134,sausage,other vegetables,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8135,sausage,spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8137,beef,root vegetables,,packaged fruit/vegetables,brown bread,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
8138,,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8139,,,tropical fruit,grapes,root vegetables,other vegetables,whole milk,frozen vegetables,frozen meals,frozen potato products,pastry,,sweet spreads,soda,misc. beverages,salty snack,cake bar,chocolate,,,,,,,,,,,,,,
8140,tropical fruit,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8141,bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8142,whole milk,dessert,ice cream,misc. beverages,,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,
8143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8144,ham,yogurt,UHT-milk,sliced cheese,frozen vegetables,frozen dessert,semi-finished bread,sweet spreads,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
8145,pip fruit,dessert,butter milk,yogurt,whipped/sour cream,frozen vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
8146,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147,tropical fruit,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8148,citrus fruit,coffee,,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149,pork,root vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150,citrus fruit,whole milk,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152,,specialty cheese,flour,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153,whole milk,cream cheese,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8154,sausage,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8155,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156,tropical fruit,condensed milk,,bottled water,fruit/vegetable juice,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
8157,yogurt,bottled water,misc. beverages,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
8158,other vegetables,yogurt,beverages,UHT-milk,cream cheese,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,
8159,,tropical fruit,pip fruit,onions,whipped/sour cream,pastry,semi-finished bread,potato products,coffee,salty snack,,,,,,,,,,,,,,,,,,,,,,
8160,pastry,,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161,whipped/sour cream,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8162,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164,ham,chicken,other vegetables,processed cheese,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
8165,sausage,dessert,sliced cheese,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8166,tropical fruit,yogurt,beverages,rolls/buns,waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
8167,citrus fruit,root vegetables,yogurt,hard cheese,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8169,sausage,other vegetables,rolls/buns,brown bread,,sugar,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,
8170,pork,frozen potato products,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171,,citrus fruit,tropical fruit,whole milk,white bread,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
8172,brown bread,pastry,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8173,pork,root vegetables,onions,dessert,whipped/sour cream,UHT-milk,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,
8174,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8175,,yogurt,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176,whole milk,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177,chicken,pip fruit,root vegetables,,whole milk,frozen vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,
8178,citrus fruit,root vegetables,packaged fruit/vegetables,whole milk,yogurt,,bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
8179,hamburger meat,tropical fruit,root vegetables,other vegetables,yogurt,whipped/sour cream,cream cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,
8180,root vegetables,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8181,,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8183,whole milk,pasta,mustard,,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
8184,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8185,,whole milk,domestic eggs,rolls/buns,flour,mustard,cereals,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,
8186,,tropical fruit,whole milk,yogurt,beverages,hard cheese,cream cheese,brown bread,,,bottled water,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
8187,meat,,hamburger meat,citrus fruit,pip fruit,whole milk,butter,yogurt,specialty cheese,rolls/buns,brown bread,Instant food products,,specialty chocolate,,,,,,,,,,,,,,,,,,
8188,tropical fruit,pip fruit,yogurt,frozen meals,rolls/buns,ready soups,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,
8189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8191,citrus fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8193,,pip fruit,other vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8195,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8196,whole milk,yogurt,rolls/buns,soups,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
8197,berries,whole milk,hard cheese,processed cheese,domestic eggs,rolls/buns,white bread,,sugar,waffles,,,,,,,,,,,,,,,,,,,,,,
8198,,sausage,hamburger meat,pip fruit,other vegetables,whole milk,dessert,frozen meals,domestic eggs,soda,,,,,,,,,,,,,,,,,,,,,,
8199,citrus fruit,tropical fruit,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8201,pork,root vegetables,whole milk,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
8202,,pork,tropical fruit,pip fruit,other vegetables,whipped/sour cream,beverages,white bread,,,,,,,,,,,,,,,,,,,,,,,,
8203,ham,whole milk,sliced cheese,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8204,citrus fruit,berries,whole milk,butter milk,whipped/sour cream,frozen vegetables,mustard,,soda,fruit/vegetable juice,,nut snack,cooking chocolate,,,,,,,,,,,,,,,,,,,
8205,chicken,whole milk,soft cheese,coffee,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
8206,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8207,tropical fruit,berries,other vegetables,whole milk,butter,yogurt,cream cheese,brown bread,,,,,,,,,,,,,,,,,,,,,,,,
8208,,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8209,sausage,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,processed cheese,rolls/buns,pastry,coffee,cake bar,,,,,,,,,,,,,,,,,,,
8210,hamburger meat,whole milk,white bread,brown bread,sugar,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
8211,citrus fruit,whole milk,butter milk,UHT-milk,domestic eggs,rolls/buns,semi-finished bread,,bottled water,,,,,,,,,,,,,,,,,,,,,,,
8212,sausage,rolls/buns,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8214,other vegetables,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8215,ham,other vegetables,processed cheese,rolls/buns,white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,
8216,beef,citrus fruit,root vegetables,whole milk,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,
8217,pip fruit,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8218,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8219,whole milk,roll products,semi-finished bread,,,instant coffee,soda,,salty snack,popcorn,long life bakery product,,,,,,,,,,,,,,,,,,,,,
8220,pork,root vegetables,whole milk,whipped/sour cream,ice cream,brown bread,flour,pasta,,sugar,pudding powder,bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,
8221,,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8223,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8224,ham,beef,butter,yogurt,specialty cheese,domestic eggs,bottled water,cake bar,,,,,,,,,,,,,,,,,,,,,,,,
8225,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
